Date,Fa_avg,Fa_std,Fs_avg,Fs_std,Rd_avg,Rd_std,Fz_avg,Fz_std,P_avg,P_std
2018-06-16,4.53273075526743,1.79492484096713,8.28604841350978,6.63225340987684,0.0505452613688365,0.0101170459200796,0.480602314145693,0.277064363725278,2308.74909145753,2024.96361875947
2018-09-02,3.673085732559100,1.495911704144750,8.313539678206450,6.632875852905550,0.035093036616815,0.009135763848368,13.251196978023600,7.637592620482050,-1920.213829643640000,1437.100735979750000
2019-07-20,3.633862967508800,1.574010450776260,8.292525993172320,6.724455580092070,0.042725777507934,0.011285341422854,0.016246480644794,0.009379592214781,682.860333473806000,1329.727547479420000
